,name,prompt,style,class,quality_mos,authenticity_mos,correspondence_mos,quality_std,authenticity_std,correspondence_std
1821,1821.png,a painting of the food of china,Style & Format,Food & Beverage,50.76246089,46.27868613,46.94867422,1.165287405,0.964274111,1.231174023
1822,1822.png,a painting of the food of china,Style & Format,Food & Beverage,44.22924565,48.80029909,52.66528851,0.820782682,1.208522369,1.234376041
1823,1823.png,a painting of the food of china,Style & Format,Food & Beverage,59.20971033,62.82935856,60.13381133,1.145931017,1.147078669,1.313893371
1824,1824.png,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants",Style & Format,Illustrations,63.51048415,59.58611782,49.80068385,1.025978352,1.313893371,1.483239697
1825,1825.png,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants",Style & Format,Illustrations,38.61865188,34.84390625,37.27619765,1.050062655,0.87191394,1.043185168
1826,1826.png,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants",Style & Format,Illustrations,57.66909167,53.54576606,49.86190767,1.231174023,1.165287405,0.764719113
1827,1827.png,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants",Style & Format,Illustrations,56.94779077,55.24789686,47.69499442,1.095445115,1.196486083,1.273205652
1828,1828.png,an oil painting of a tree and a building,Style & Format,Arts,58.35301167,53.74666129,50.78400037,1.39548143,1.447320573,1.165287405
1829,1829.png,an oil painting of a tree and a building,Style & Format,Arts,47.57755265,51.40043107,54.80514358,0.885226373,1.099042646,1.208522369
1830,1830.png,an oil painting of a tree and a building,Style & Format,Arts,51.45598189,50.08213119,42.0084046,1.190974833,1.196486083,1.00524938
1831,1831.png,an oil painting of a tree and a building,Style & Format,Arts,40.92241086,45.65659105,52.3714503,0.958190302,1.316894273,1.4509525
1832,1832.png,a painting of a white country home with a wrap-around porch,Style & Format,Outdoor Scenes,53.77738205,50.48145119,57.56700125,1.182103388,0.787326515,1.276302225
1833,1833.png,a painting of a white country home with a wrap-around porch,Style & Format,Outdoor Scenes,48.70695538,49.79549597,50.63701953,1.361114095,1.531253357,1.447320573
1834,1834.png,a painting of a white country home with a wrap-around porch,Style & Format,Outdoor Scenes,63.16432739,61.54442418,59.64157431,1.067872126,1.011628298,1.020262551
1835,1835.png,a painting of a white country home with a wrap-around porch,Style & Format,Outdoor Scenes,61.47752393,61.14394425,63.74248307,0.945905303,1.065130473,1.067872126
1836,1836.png,Downtown Shanghai at sunrise. detailed ink wash.,Style & Format,World Knowledge,51.95996661,50.78621756,53.94045299,0.973328527,1.268027893,1.209610638
1837,1837.png,Downtown Shanghai at sunrise. detailed ink wash.,Style & Format,World Knowledge,50.81883556,53.66298124,53.14104373,1.293709477,1.394538218,1.35627198
1838,1838.png,Downtown Shanghai at sunrise. detailed ink wash.,Style & Format,World Knowledge,56.29403619,57.63123816,52.60682987,1.341640786,1.424411236,1.4509525
1839,1839.png,Downtown Shanghai at sunrise. detailed ink wash.,Style & Format,World Knowledge,50.17199029,48.10697155,50.28682445,1.119210248,1.174285897,1.348488433
1840,1840.png,a cartoon of a dog saying "I see what you did there",Writing & Symbols,Animals,52.16847116,42.73924718,46.07487143,1.050062655,0.917662935,0.888523317
1841,1841.png,a cartoon of a dog saying "I see what you did there",Writing & Symbols,Animals,43.26130815,38.3136211,39.11760044,0.895080773,0.639137491,1.025978352
1842,1842.png,a cartoon of a dog saying "I see what you did there",Writing & Symbols,Animals,43.23211293,38.04157687,40.74725801,0.697802339,1.025978352,0.988086934
1843,1843.png,a cartoon of a dog saying "I see what you did there",Writing & Symbols,Animals,52.30787446,46.85982238,46.27804664,1.190974833,1.017392608,1
1844,1844.png,the word 'HELLO' on a girl's face,Writing & Symbols,People,40.35338482,36.4904205,37.72267519,0.834210065,0.688247202,0.779863536
1845,1845.png,the word 'HELLO' on a girl's face,Writing & Symbols,People,54.67090513,45.97682021,44.37963267,0.87191394,1.100239208,0.940324692
1846,1846.png,the word 'HELLO' on a girl's face,Writing & Symbols,People,59.07886392,57.78180494,44.39912254,1.276302225,1.391704748,1.089422831
1847,1847.png,the word 'HELLO' on a girl's face,Writing & Symbols,People,59.62875343,55.02084543,48.85902517,1.273205652,1.482352327,1.29269201
1848,1848.png,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Writing & Symbols,Vehicles,61.7778404,54.58887657,55.24699744,0.805681579,1.182103388,1.361114095
1849,1849.png,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Writing & Symbols,Vehicles,65.24232329,58.73334585,63.41067945,0.685994341,1.099042646,0.90025414
1850,1850.png,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Writing & Symbols,Vehicles,44.29673727,36.92790533,41.46256764,1.046296728,0.85498196,1.129094239
1851,1851.png,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Writing & Symbols,Vehicles,66.63463069,63.60056832,52.62024598,1.078769062,1.031662486,1.276302225
1852,1852.png,A sign that says Deep Learning,Writing & Symbols,Artifacts,62.63969966,63.44676969,53.64965077,0.951453182,0.713282504,1.145931017
1853,1853.png,A sign that says Deep Learning,Writing & Symbols,Artifacts,57.31863197,54.29099429,44.47901513,1.468081455,1.308876577,1.276302225
1854,1854.png,A sign that says Deep Learning,Writing & Symbols,Artifacts,51.31409828,43.53030983,39.36464574,1.190974833,0.808452083,0.881917104
1855,1855.png,A sign that says Deep Learning,Writing & Symbols,Artifacts,49.69533826,54.80931321,44.03081325,1.089422831,0.737468406,1.142481141
1856,1856.png,the word 'APPLE' on an apple,Writing & Symbols,Produce & Plants,55.09151189,47.62359554,57.01982911,0.933458638,1.276302225,1.268027893
1857,1857.png,the word 'APPLE' on an apple,Writing & Symbols,Produce & Plants,58.12329175,52.43109507,43.58275661,1.277332747,1.169795304,1.056862841
1858,1858.png,the word 'APPLE' on an apple,Writing & Symbols,Produce & Plants,60.44603081,57.60295147,48.14088082,1.313893371,1.268027893,1.465390194
1859,1859.png,the word 'APPLE' on an apple,Writing & Symbols,Produce & Plants,43.70400157,40.58663199,45.36485078,0.87509398,0.779863536,0.895080773
1860,1860.png,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other.",Writing & Symbols,Food & Beverage,47.75396714,47.79074509,44.96494611,0.685994341,1.348488433,0.830697586
1861,1861.png,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other.",Writing & Symbols,Food & Beverage,44.9159213,43.11136099,47.53629186,0.901590537,0.894792487,1.182103388
1862,1862.png,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other.",Writing & Symbols,Food & Beverage,62.4300659,59.03756167,53.11828775,1.134261746,1.394538218,1.025978352
1863,1863.png,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other.",Writing & Symbols,Food & Beverage,57.25360327,57.90072278,51.58089382,1.095445115,0.96123702,0.725357699
1864,1864.png,the word 'START',Writing & Symbols,Illustrations,52.89349048,57.40458529,50.60129821,1.414213562,1.332784975,1.321880638
1865,1865.png,the word 'START',Writing & Symbols,Illustrations,52.29144092,47.40384092,45.584125,1.234376041,1.268027893,1.277332747
1866,1866.png,the word 'START',Writing & Symbols,Illustrations,55.00298574,54.78385213,54.44738072,1.29269201,1.225818738,1.225818738
1867,1867.png,the word 'START',Writing & Symbols,Illustrations,56.38538007,51.52984192,55.20268012,1.313893371,1.165287405,1.460893742
1868,1868.png,"a yellow wall with 'Hello, world.' written on it",Writing & Symbols,Indoor Scenes,54.35827993,56.02359148,45.66852854,0.688247202,0.646761667,0.904827857
1869,1869.png,"a yellow wall with 'Hello, world.' written on it",Writing & Symbols,Indoor Scenes,48.55181257,51.56189035,44.08757982,0.87191394,1.316894273,1.056862841
1870,1870.png,"a yellow wall with 'Hello, world.' written on it",Writing & Symbols,Indoor Scenes,54.3042975,51.48354238,48.645823,1.196486083,1.276302225,1.446411167
1871,1871.png,"a yellow wall with 'Hello, world.' written on it",Writing & Symbols,Indoor Scenes,45.68929164,46.98438032,47.34362116,0.887041208,0.96123702,0.994722918
1872,1872.png,a store front with 'Grassy Meadow' written on it,Writing & Symbols,Outdoor Scenes,58.81713499,56.28526804,44.61209177,1.017392608,1.182103388,1.070606758
1873,1873.png,a store front with 'Grassy Meadow' written on it,Writing & Symbols,Outdoor Scenes,59.59072448,59.3176467,53.75497468,1.391704748,1.39548143,1.447320573
1874,1874.png,a store front with 'Grassy Meadow' written on it,Writing & Symbols,Outdoor Scenes,42.51573067,44.59427,48.12819226,0.933458638,0.901590537,1.301820588
1875,1875.png,a store front with 'Grassy Meadow' written on it,Writing & Symbols,Outdoor Scenes,56.73326356,53.03429185,51.50745266,1.182103388,1.316894273,1.252366182
1876,1876.png,A green sign that says "Very Deep Learning" and is at the edge of the Grand Canyon.,Writing & Symbols,World Knowledge,42.09051558,49.7926067,40.03988917,1.164157703,1.361114095,0.937595311
1877,1877.png,A green sign that says "Very Deep Learning" and is at the edge of the Grand Canyon.,Writing & Symbols,World Knowledge,57.00019228,59.92583478,53.98939712,1.273205652,1.276302225,1.410487038
1878,1878.png,A green sign that says "Very Deep Learning" and is at the edge of the Grand Canyon.,Writing & Symbols,World Knowledge,60.74908678,53.02721437,54.63621934,0.945905303,1.372665482,1.302269724
1879,1879.png,A green sign that says "Very Deep Learning" and is at the edge of the Grand Canyon.,Writing & Symbols,World Knowledge,63.20669676,63.59886589,55.86857267,1.08417646,1.08417646,1.23969436
1880,1880.png,Four cats surrounding a dog,Quantity,Animals,49.22017588,44.42379616,40.84439424,1.321880638,0.944513241,0.764719113
1881,1881.png,Four cats surrounding a dog,Quantity,Animals,45.20192445,40.11070907,40.86888151,1.099042646,1.165287405,1.119210248
1882,1882.png,Four cats surrounding a dog,Quantity,Animals,48.45497894,51.45074231,46.50846955,0.671038298,0.676399542,0.841191024
1883,1883.png,Four cats surrounding a dog,Quantity,Animals,55.50184769,52.58088641,44.20721335,1.260743306,1.213953957,1.353358396
1884,1884.png,three children on a couch,Quantity,People,50.54600315,44.03532246,53.59514758,1.234376041,0.87509398,1.293709477
1885,1885.png,three children on a couch,Quantity,People,37.49775281,39.79115162,46.73882605,0.705036186,0.705036186,0.777544316
1886,1886.png,three children on a couch,Quantity,People,50.94593396,46.86465349,52.6357267,1.414213562,1.268027893,1.431782106
1887,1887.png,three children on a couch,Quantity,People,42.28406435,39.91122618,39.10313825,1.097578408,1.050062655,1.169795304
1888,1888.png,two motorcycles facing each other,Quantity,Vehicles,64.27313778,60.08651745,56.72646495,1.078769062,1.099042646,0.885226373
1889,1889.png,two motorcycles facing each other,Quantity,Vehicles,58.07834023,55.9668205,44.96103191,1.099042646,1.105012503,0.988086934
1890,1890.png,two motorcycles facing each other,Quantity,Vehicles,38.6790759,41.89730849,39.64546602,0.816496581,1.167293065,1.050062655
1891,1891.png,two motorcycles facing each other,Quantity,Vehicles,61.6289372,59.68221348,60.5581962,1.260743306,1.277332747,1.273205652
1892,1892.png,two red balls on a table,Quantity,Artifacts,64.22792721,60.4575913,65.2070384,1.196974744,1.394538218,1.17727011
1893,1893.png,two red balls on a table,Quantity,Artifacts,43.51932694,44.24241654,41.4238279,1.089422831,1.031095483,1.039989878
1894,1894.png,two red balls on a table,Quantity,Artifacts,59.88747489,58.29124188,42.52811487,1.116070802,1.017392608,1.380312703
1895,1895.png,two red balls on a table,Quantity,Artifacts,65.87460241,69.27852326,72.39306622,0.998683344,0.85498196,0.772328446
1896,1896.png,ten red apples,Quantity,Produce & Plants,65.49447117,56.26993886,48.25963446,1.078769062,1.23969436,1.142481141
1897,1897.png,ten red apples,Quantity,Produce & Plants,70.48707847,67.19173728,57.17984524,1.017392608,1.145931017,1.268027893
1898,1898.png,ten red apples,Quantity,Produce & Plants,58.04721826,56.79322507,54.54990043,0.887041208,1.080935268,0.718184846
1899,1899.png,ten red apples,Quantity,Produce & Plants,46.73844752,51.98097507,49.19673115,0.994722918,1.190974833,0.864504726
1900,1900.png,three green peppers,Quantity,Food & Beverage,60.72558441,58.33667606,63.6560597,0.933302004,0.994722918,1.00524938
1901,1901.png,three green peppers,Quantity,Food & Beverage,51.81148307,47.57589568,45.33725311,1.394538218,1.225818738,1.277332747
1902,1902.png,three green peppers,Quantity,Food & Beverage,46.48227345,49.43121941,47.1120413,0.501631326,0.733492806,0.96123702
1903,1903.png,three green peppers,Quantity,Food & Beverage,58.15164355,59.30379831,50.96106265,1.39548143,1.234376041,1.333771858
1904,1904.png,three small yellow boxes,Quantity,Illustrations,62.44482667,62.94549212,60.10415657,1.00524938,1.069923755,1.116070802
1905,1905.png,three small yellow boxes,Quantity,Illustrations,49.3942535,46.36002577,49.3062905,1.151657844,0.888523317,0.87191394
1906,1906.png,three small yellow boxes,Quantity,Illustrations,57.26112415,55.27656075,57.87900191,1.317893055,1.251315098,1.276302225
1907,1907.png,three small yellow boxes,Quantity,Illustrations,54.99962946,51.25065974,46.40456326,1.174285897,1.145931017,0.825577947
1908,1908.png,two pianos next to each other,Quantity,Indoor Scenes,42.38767083,45.96010296,42.08190669,1.128576187,0.827170192,0.716350399
1909,1909.png,two pianos next to each other,Quantity,Indoor Scenes,63.52651811,62.57261237,64.42041177,1.149624907,1.29269201,1.209610638
1910,1910.png,two pianos next to each other,Quantity,Indoor Scenes,54.30185445,55.8467672,61.48454381,1.23969436,1.29269201,1.380312703
1911,1911.png,two pianos next to each other,Quantity,Indoor Scenes,54.497034,54.43212168,55.72879099,1.371706582,1.268027893,1.490319641
1912,1912.png,a tennis court with three yellow cones on it,Quantity,Outdoor Scenes,61.56042342,64.63271092,41.00630542,1.134261746,1.025978352,0.809302638
1913,1913.png,a tennis court with three yellow cones on it,Quantity,Outdoor Scenes,49.95742421,50.51834648,42.9047933,1.089422831,1.23969436,1.00524938
1914,1914.png,a tennis court with three yellow cones on it,Quantity,Outdoor Scenes,52.65594752,48.91327517,41.79735013,1.316894273,1.039989878,0.90025414
1915,1915.png,a tennis court with three yellow cones on it,Quantity,Outdoor Scenes,48.49311454,48.63658005,44.20447692,1.29269201,1.174285897,1.046296728
1916,1916.png,Times Square with thousands of dogs running around,Quantity,World Knowledge,53.01920865,49.52552519,49.91247658,1.483239697,1.332784975,1.436369693
1917,1917.png,Times Square with thousands of dogs running around,Quantity,World Knowledge,55.26583996,50.05247075,44.80187121,1.260743306,1.424411236,1.073334423
1918,1918.png,Times Square with thousands of dogs running around,Quantity,World Knowledge,45.42991203,41.72013252,51.55879091,1.234376041,1.056309365,1.078769062
1919,1919.png,Times Square with thousands of dogs running around,Quantity,World Knowledge,44.10859169,38.81370473,52.05550692,0.964274111,1.025978352,1.076055174
1920,1920.png,view of a giraffe and a zebra in the middle of a field,Perspective,Animals,61.81671501,58.99761487,50.18355299,1.069923755,0.964274111,0.85498196
1921,1921.png,view of a giraffe and a zebra in the middle of a field,Perspective,Animals,38.91456615,35.76071679,40.66126538,1.025978352,0.850696309,1.119210248
1922,1922.png,view of a giraffe and a zebra in the middle of a field,Perspective,Animals,56.29078338,45.79339938,42.95179618,1.348488433,1.017392608,1.019545823
1923,1923.png,view of a giraffe and a zebra in the middle of a field,Perspective,Animals,53.89936979,47.93700346,48.49419537,1.386969434,1.268027893,1.260743306
1924,1924.png,two people facing each other,Perspective,People,48.50827872,48.9493783,42.70254004,1.371706582,1.341640786,0.910465468
1925,1925.png,two people facing each other,Perspective,People,35.57024046,36.99689139,30.04539135,0.630603535,0.994134847,0.495594628
1926,1926.png,two people facing each other,Perspective,People,58.38398145,53.09449163,61.82252005,1,1.190974833,1.409553867
1927,1927.png,two people facing each other,Perspective,People,55.1518379,52.39234264,49.71192601,1.164157703,1.376494403,1.136708082
1928,1928.png,an overhead view of a pickup truck with boxes in its flatbed,Perspective,Vehicles,60.63268754,63.63863822,60.03985808,1.089422831,0.910465468,1.046296728
1929,1929.png,an overhead view of a pickup truck with boxes in its flatbed,Perspective,Vehicles,54.99370265,50.35792545,51.66401061,1.29269201,1.252366182,1.234376041
1930,1930.png,an overhead view of a pickup truck with boxes in its flatbed,Perspective,Vehicles,60.62277228,57.48372477,61.04276957,1.136708082,1.089422831,1.002919714
1931,1931.png,an overhead view of a pickup truck with boxes in its flatbed,Perspective,Vehicles,41.16095318,40.81280284,38.05852681,1.089422831,0.802365783,0.764719113
1932,1932.png,view of a clock tower from above,Perspective,Artifacts,58.50135926,53.81152807,56.54077664,1.316894273,1.136708082,1.182103388
1933,1933.png,view of a clock tower from above,Perspective,Artifacts,62.19589636,58.17645499,65.75965527,1.031662486,1.225818738,1.028991511
1934,1934.png,view of a clock tower from above,Perspective,Artifacts,63.3232978,66.29662744,69.32951644,1.067872126,1.100239208,0.85498196
1935,1935.png,view of a clock tower from above,Perspective,Artifacts,44.05187784,46.98128662,51.96423415,1.095445115,0.901590537,1.025978352
1936,1936.png,a cross-section view of a walnut,Perspective,Produce & Plants,68.42176628,69.52852477,67.06745518,0.732084498,0.942809042,0.963381843
1937,1937.png,a cross-section view of a walnut,Perspective,Produce & Plants,56.77646349,54.5346061,58.46728484,1.182103388,1.293709477,1.100239208
1938,1938.png,a cross-section view of a walnut,Perspective,Produce & Plants,52.69081594,49.40982219,58.84962803,0.759154655,1.23969436,1.017392608
1939,1939.png,a cross-section view of a walnut,Perspective,Produce & Plants,57.26603093,54.09482529,55.68779454,0.940324692,1.099042646,1.208522369
1940,1940.png,a close-up of an old-fashioned cocktail,Perspective,Food & Beverage,57.91872358,60.63294116,61.77540911,1.39548143,1.313893371,1.371706582
1941,1941.png,a close-up of an old-fashioned cocktail,Perspective,Food & Beverage,53.70243323,54.56671609,55.8371307,1.119210248,1.119210248,1.29269201
1942,1942.png,a close-up of an old-fashioned cocktail,Perspective,Food & Beverage,38.21915072,36.63032405,40.607928,1.076055174,0.857492926,1.100239208
1943,1943.png,a close-up of an old-fashioned cocktail,Perspective,Food & Beverage,58.87912127,56.35846734,56.13405228,1.276302225,1.380312703,1.301820588
1944,1944.png,A robot with a black visor and the number 42 on its chest. It stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. wide-angle view. comic book illustration.,Perspective,Illustrations,50.25433866,45.98801185,50.82488603,1.136708082,0.96123702,0.898341552
1945,1945.png,A robot with a black visor and the number 42 on its chest. It stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. wide-angle view. comic book illustration.,Perspective,Illustrations,48.5645705,44.99295316,47.60768347,1.23969436,1.39548143,1.353358396
1946,1946.png,A robot with a black visor and the number 42 on its chest. It stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. wide-angle view. comic book illustration.,Perspective,Illustrations,53.85799899,52.15817967,39.77415958,1.542383664,1.394538218,0.998683344
1947,1947.png,A robot with a black visor and the number 42 on its chest. It stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. wide-angle view. comic book illustration.,Perspective,Illustrations,53.2475934,54.06298055,51.41719198,1.050062655,1.169795304,1.089422831
1948,1948.png,an aerial view of a dining room,Perspective,Indoor Scenes,55.02677608,56.01543843,53.89268878,1.260743306,1.164157703,1.386969434
1949,1949.png,an aerial view of a dining room,Perspective,Indoor Scenes,41.89057167,43.666132,52.18610429,1.151657844,1.031095483,1.209610638
1950,1950.png,an aerial view of a dining room,Perspective,Indoor Scenes,56.11177832,55.50135226,51.67602548,1.174285897,0.898341552,1.145931017
1951,1951.png,an aerial view of a dining room,Perspective,Indoor Scenes,63.40855833,61.34543208,64.71162631,0.994134847,0.894792487,1.100239208
1952,1952.png,an aerial photo of a sandy island in the ocean,Perspective,Outdoor Scenes,60.43713408,60.22762346,59.46086147,1.089422831,1.234376041,1.065130473
1953,1953.png,an aerial photo of a sandy island in the ocean,Perspective,Outdoor Scenes,65.67392547,62.05922229,65.41115447,1.078769062,1.380312703,1.054092553
1954,1954.png,an aerial photo of a sandy island in the ocean,Perspective,Outdoor Scenes,43.26966574,44.18861195,48.13342121,1.065130473,1.065130473,1.225818738
1955,1955.png,an aerial photo of a sandy island in the ocean,Perspective,Outdoor Scenes,62.34237118,65.13006785,56.70046265,1.08417646,1.100239208,1.465390194
1956,1956.png,an aerial view of the Great Wall,Perspective,World Knowledge,62.09121816,63.7774399,61.05811482,1.460893742,1.149624907,1.301820588
1957,1957.png,an aerial view of the Great Wall,Perspective,World Knowledge,68.16772431,70.77950273,68.6039831,0.87191394,0.885226373,0.87191394
1958,1958.png,an aerial view of the Great Wall,Perspective,World Knowledge,61.59499878,62.84826616,60.41568155,1.019545823,1.031095483,1.050062655
1959,1959.png,an aerial view of the Great Wall,Perspective,World Knowledge,37.71420315,44.77751285,50.83563362,0.911267994,1.432700799,1.252366182
1960,1960.png,A bird gives an apple to a squirrel,Linguistic Structures,Animals,63.46750376,57.40102714,42.85493972,1.071152847,1.313893371,1.056862841
1961,1961.png,A bird gives an apple to a squirrel,Linguistic Structures,Animals,61.29620916,57.34341981,54.82581713,1.089422831,1.164157703,1.225818738
1962,1962.png,A bird gives an apple to a squirrel,Linguistic Structures,Animals,54.44466924,45.98536832,42.84075528,1.105012503,0.855585264,0.820069887
1963,1963.png,A bird gives an apple to a squirrel,Linguistic Structures,Animals,47.31072964,43.15244678,43.90062261,0.988086934,0.805681579,0.994722918
1964,1964.png,a classroom without any students,Linguistic Structures,People,58.74632019,62.20330306,62.82769319,1.234376041,1.128576187,1.196486083
1965,1965.png,a classroom without any students,Linguistic Structures,People,34.05798342,38.02781866,40.57081305,0.812727701,0.788068926,0.825577947
1966,1966.png,a classroom without any students,Linguistic Structures,People,52.32402716,60.36483133,57.99038469,1.316894273,1.065130473,1.432700799
1967,1967.png,a classroom without any students,Linguistic Structures,People,59.27636154,54.40160851,56.5082701,1.353358396,1.517442447,1.353358396
1968,1968.png,a car with no windows,Linguistic Structures,Vehicles,52.71050227,55.45327448,43.1327757,1.424411236,1.151657844,0.87191394
1969,1969.png,a car with no windows,Linguistic Structures,Vehicles,50.27219865,44.51710187,47.34451919,1.209610638,1.046296728,1.386969434
1970,1970.png,a car with no windows,Linguistic Structures,Vehicles,62.48646497,59.85135179,45.45045626,1.118687619,0.964274111,1.231174023
1971,1971.png,a car with no windows,Linguistic Structures,Vehicles,39.24160163,40.20489503,39.58342919,1.050062655,1.039989878,0.998683344
1972,1972.png,a closet without clothes,Linguistic Structures,Artifacts,48.74437049,44.67281357,44.50650465,0.805681579,1.017392608,0.994722918
1973,1973.png,a closet without clothes,Linguistic Structures,Artifacts,47.17850814,56.5865216,42.25540518,0.955133866,1.371706582,1.00524938
1974,1974.png,a closet without clothes,Linguistic Structures,Artifacts,50.98898286,51.45699585,38.01695338,1.414213562,1.333771858,1.048530021
1975,1975.png,a closet without clothes,Linguistic Structures,Artifacts,56.88597741,52.8961301,38.52283786,1.308876577,1.55597321,1.316894273
1976,1976.png,a banana without its peel,Linguistic Structures,Produce & Plants,61.17394172,60.16076467,37.65494184,1.525226472,1.468977446,1.252366182
1977,1977.png,a banana without its peel,Linguistic Structures,Produce & Plants,59.74727542,54.75121721,37.73682149,1.348488433,1.361114095,1.050062655
1978,1978.png,a banana without its peel,Linguistic Structures,Produce & Plants,57.87184775,55.3281046,42.17822338,1.316894273,1.23969436,0.713282504
1979,1979.png,a banana without its peel,Linguistic Structures,Produce & Plants,41.3990718,40.30259514,42.62682005,1.00524938,1.050062655,0.933458638
1980,1980.png,a plate that has no bananas on it. there is a glass without orange juice next to it.,Linguistic Structures,Food & Beverage,61.60880385,57.5700659,47.46679692,0.97872097,1.031095483,0.901590537
1981,1981.png,a plate that has no bananas on it. there is a glass without orange juice next to it.,Linguistic Structures,Food & Beverage,40.01820312,40.28783353,47.00334181,0.998683344,0.911267994,1.503504678
1982,1982.png,a plate that has no bananas on it. there is a glass without orange juice next to it.,Linguistic Structures,Food & Beverage,55.23765017,59.07898037,36.20160918,1.380312703,1.234376041,0.933458638
1983,1983.png,a plate that has no bananas on it. there is a glass without orange juice next to it.,Linguistic Structures,Food & Beverage,62.30344484,63.02254972,51.05697323,1.105012503,1.08417646,1.225818738
1984,1984.png,We painted the wall with cracks.,Linguistic Structures,Illustrations,65.08095317,66.31041587,62.85149621,1.201850425,1.078769062,1.164157703
1985,1985.png,We painted the wall with cracks.,Linguistic Structures,Illustrations,40.70017411,36.87494868,38.59115693,1.039989878,0.670820393,0.825577947
1986,1986.png,We painted the wall with cracks.,Linguistic Structures,Illustrations,50.64200243,52.83643445,53.05343895,1.099042646,1.316894273,1.372665482
1987,1987.png,We painted the wall with cracks.,Linguistic Structures,Illustrations,65.33539408,63.42492112,65.54080149,0.944513241,0.991189256,0.998683344
1988,1988.png,a kitchen without a refrigerator,Linguistic Structures,Indoor Scenes,47.16822197,49.76936398,55.96007575,1.182103388,1.208522369,1.128576187
1989,1989.png,a kitchen without a refrigerator,Linguistic Structures,Indoor Scenes,52.79030466,53.74744316,44.61880492,1.050062655,1.099042646,0.88257995
1990,1990.png,a kitchen without a refrigerator,Linguistic Structures,Indoor Scenes,59.00467535,64.55623476,48.58853749,1.316894273,1.182103388,0.84016805
1991,1991.png,a kitchen without a refrigerator,Linguistic Structures,Indoor Scenes,55.91677018,52.93451189,43.31159906,1.174285897,1.076055174,1.069923755
1992,1992.png,a street without vehicles,Linguistic Structures,Outdoor Scenes,58.89166085,52.41296224,51.60245441,1.394538218,1.431782106,1.55597321
1993,1993.png,a street without vehicles,Linguistic Structures,Outdoor Scenes,62.88224622,62.05620127,54.35399746,1.067872126,1.002919714,1.225818738
1994,1994.png,a street without vehicles,Linguistic Structures,Outdoor Scenes,64.76754961,61.39002308,61.62222172,1.129094239,1.386969434,1.409553867
1995,1995.png,a street without vehicles,Linguistic Structures,Outdoor Scenes,42.04748932,45.62538372,45.13315347,0.951453182,0.830697586,0.933302004
1996,1996.png,An aerial view of Ha Long Bay without any boats,Linguistic Structures,World Knowledge,65.9187676,66.81325053,55.65589008,1.129094239,1,1.542383664
1997,1997.png,An aerial view of Ha Long Bay without any boats,Linguistic Structures,World Knowledge,66.43909397,60.62137884,56.51194386,1.078609611,1.353358396,1.348488433
1998,1998.png,An aerial view of Ha Long Bay without any boats,Linguistic Structures,World Knowledge,64.39674895,56.83106388,50.52440832,0.967906042,1.260743306,1.663066287
1999,1999.png,An aerial view of Ha Long Bay without any boats,Linguistic Structures,World Knowledge,40.62211411,40.54821545,40.12101987,0.688247202,1.056309365,0.725357699
2000,2000.png,a corgi,Basic,Animals,56.69646505,52.84909011,54.02607508,1.231174023,1.276302225,1.308876577
2001,2001.png,a corgi,Basic,Animals,53.76535461,52.31825773,51.83662158,1.225818738,1.213953957,1.234376041
2002,2002.png,a corgi,Basic,Animals,37.71859891,43.5743062,50.49564209,0.686332741,0.84016805,1.333771858
2003,2003.png,a corgi,Basic,Animals,60.97182305,59.65232249,59.25350642,1.031095483,1.190974833,1.431782106
2004,2004.png,a girl,Basic,People,33.83616093,33.90734405,44.40321481,1.182103388,1.011628298,1.039989878
2005,2005.png,a girl,Basic,People,47.0997414,43.21089345,53.29563713,0.88257995,0.910465468,1.123902974
2006,2006.png,a girl,Basic,People,64.89146014,60.48001811,68.73753655,0.944513241,1.391704748,1.147078669
2007,2007.png,a girl,Basic,People,55.27667274,51.06320263,57.75570197,1.446411167,1.410487038,1.35627198
2008,2008.png,a boat,Basic,Vehicles,63.80746411,51.40821099,60.05529361,0.87526103,1.276302225,1.070606758
2009,2009.png,a boat,Basic,Vehicles,32.24562365,34.12117257,45.73150977,0.887041208,0.907485213,1.605090586
2010,2010.png,a boat,Basic,Vehicles,65.34795054,66.98941474,63.0730405,0.907485213,0.9701425,1.069923755
2011,2011.png,a boat,Basic,Vehicles,58.53143127,59.30726626,61.86468023,1.051314966,1.235441536,1.118033989
